acceptedPaymentMethod,addressCountry,addressLocality,aggregateRating,alternateName,areaServed,availableSpotNumber,chargingStations,closingHours,contactPointEMail,contactPointTelephone,dayEnd,dayStart,description,district,facilities,familyParkingSpots,forbiddenVehicleType,fullParkingSiteId,goodwillPeriodInMinutes,googlePlaceId,handicappedParkingSpots,highestFloor,images,lat,location,location_centroid,lon,lowestFloor,maximumAllowedHeight,maximumAllowedWidth,maximumParkingDuration,name,numberOfPayingStations,observationDateTime,occupiedSpotNumber,openingHours,outOfServiceSlotNumber,parkingSiteId,parking_type,postalCode,priceModelValidFor24h,prices,provider,specialLocation,staticName,staticParkingSiteId,staticStatus,staticTotalSpotNumber,status,streetAddress,streetAddressDriveway,streetAddressExit,totalAvailableSpotNumber,totalSpotNumber,trend,website,womenParkingSpots
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:19:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:24:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T02:25:00.000+00:00,19.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:29:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:34:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:40:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:40:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:44:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:49:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:49:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:54:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T02:59:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:04:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:04:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:09:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T03:10:00.000+00:00,19.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:14:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:19:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T03:20:00.000+00:00,19.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:24:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:29:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T03:30:00.000+00:00,19.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:34:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:34:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:39:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:44:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:49:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:49:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T03:50:00.000+00:00,19.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,3.5984848,Poststraße,Zentrum,509.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:54:00.000+00:00,19.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.7878788,Poststraße,Zentrum,508.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T03:59:00.000+00:00,20.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.7878788,Poststraße,Zentrum,508.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:04:00.000+00:00,20.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.7878788,Poststraße,Zentrum,508.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:04:00.000+00:00,20.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.7878788,Poststraße,Zentrum,508.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:09:00.000+00:00,20.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.7878788,Poststraße,Zentrum,508.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:14:00.000+00:00,20.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,3.9772727,Poststraße,Zentrum,507.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:19:00.000+00:00,21.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.1666665,Poststraße,Zentrum,506.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:24:00.000+00:00,22.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.1666665,Poststraße,Zentrum,506.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:24:00.000+00:00,22.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.1666665,Poststraße,Zentrum,506.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:29:00.000+00:00,22.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.3560605,Poststraße,Zentrum,505.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:34:00.000+00:00,23.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.3560605,Poststraße,Zentrum,505.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:39:00.000+00:00,23.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.5454545,Poststraße,Zentrum,504.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:44:00.000+00:00,24.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.5454545,Poststraße,Zentrum,504.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:49:00.000+00:00,24.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T04:50:00.000+00:00,24.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,4.9242425,Poststraße,Zentrum,502.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:54:00.000+00:00,26.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,4.9242425,Poststraße,Zentrum,502.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:54:00.000+00:00,26.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,5.871212,Poststraße,Zentrum,497.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T04:59:00.000+00:00,31.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T05:00:00.000+00:00,31.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,6.060606,Poststraße,Zentrum,496.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:04:00.000+00:00,32.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,6.628788,Poststraße,Zentrum,493.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:09:00.000+00:00,35.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,7.007576,Poststraße,Zentrum,491.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:14:00.000+00:00,37.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,7.7651515,Poststraße,Zentrum,487.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:19:00.000+00:00,41.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,8.901515,Poststraße,Zentrum,481.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:24:00.000+00:00,47.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,9.469697,Poststraße,Zentrum,478.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:29:00.000+00:00,50.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,10.416667,Poststraße,Zentrum,473.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:34:00.000+00:00,55.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,10.795455,Poststraße,Zentrum,471.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:39:00.000+00:00,57.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,12.5,Poststraße,Zentrum,462.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:44:00.000+00:00,66.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T05:45:00.000+00:00,67.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,13.257576,Poststraße,Zentrum,458.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:49:00.000+00:00,70.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T05:50:00.000+00:00,74.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,14.393939,Poststraße,Zentrum,452.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:54:00.000+00:00,76.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T05:55:00.000+00:00,77.0,,,1,,,,,,,,,,,Offen,,,,,528.0,1.0,,
,,,15.909091,Poststraße,Zentrum,444.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T05:59:00.000+00:00,84.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,17.992424,Poststraße,Zentrum,433.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:04:00.000+00:00,95.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,19.507576,Poststraße,Zentrum,425.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:09:00.000+00:00,103.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,20.833334,Poststraße,Zentrum,418.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:14:00.000+00:00,110.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,21.780304,Poststraße,Zentrum,413.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:19:00.000+00:00,115.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,21.780304,Poststraße,Zentrum,413.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:19:00.000+00:00,115.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,23.484848,Poststraße,Zentrum,404.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:24:00.000+00:00,124.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,23.484848,Poststraße,Zentrum,404.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:24:00.000+00:00,124.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,25.568182,Poststraße,Zentrum,393.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:29:00.000+00:00,135.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,27.083334,Poststraße,Zentrum,385.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:34:00.000+00:00,143.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,28.598484,Poststraße,Zentrum,377.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:39:00.000+00:00,151.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,30.492424,Poststraße,Zentrum,367.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:44:00.000+00:00,161.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,31.818182,Poststraße,Zentrum,360.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:49:00.000+00:00,168.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,31.818182,Poststraße,Zentrum,360.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:54:00.000+00:00,168.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,31.818182,Poststraße,Zentrum,360.0,,,,,,,constant,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T06:59:00.000+00:00,168.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1 Poststrasse,,2023-07-14T07:00:00.000+00:00,168.0,,,1,,,,,,,,,,,Offen,,,,,528.0,0.0,,
,,,32.765152,Poststraße,Zentrum,355.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T07:04:00.000+00:00,173.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,34.659092,Poststraße,Zentrum,345.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T07:09:00.000+00:00,183.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,36.363636,Poststraße,Zentrum,336.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T07:14:00.000+00:00,192.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,37.310608,Poststraße,Zentrum,331.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T07:19:00.000+00:00,197.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
,,,39.015152,Poststraße,Zentrum,322.0,,,,,,,increasing,,,,,,,,,,,,"{'coordinates': [8.690463803, 49.407817923], 'type': 'Point'}","49.407817923, 8.690463803",,,180.0,240.0,,P1 Poststraße,,2023-07-14T07:24:00.000+00:00,206.0,,64.0,,,,,,,,,,,,spacesAvailable,,,,528.0,592.0,,,
